fits_path,label,toa,dm,source
fast_frex/FRB20121102_0354.fits,FRB,2.315823664,562.9,FRB20121102
fast_frex/FRB20121102_0355.fits,FRB,3.92356175,568,FRB20121102
fast_frex/FRB20121102_0356.fits,FRB,0.934151793,568.1,FRB20121102
fast_frex/FRB20121102_0357.fits,FRB,0.581469387,567.6,FRB20121102
fast_frex/FRB20121102_0358.fits,FRB,1.30909821,565.1,FRB20121102
fast_frex/FRB20121102_0359.fits,FRB,0.489250012,566,FRB20121102
fast_frex/FRB20121102_0360.fits,FRB,1.233659824,569.2,FRB20121102
fast_frex/FRB20121102_0361.fits,FRB,3.529641638,566.7,FRB20121102
fast_frex/FRB20121102_0362.fits,FRB,4.286015779,568.1,FRB20121102
fast_frex/FRB20121102_0363.fits,FRB,2.378366701,566.5,FRB20121102
fast_frex/FRB20121102_0364.fits,FRB,1.668962231,564.9,FRB20121102
fast_frex/FRB20121102_0365.fits,FRB,1.643702108,566.7,FRB20121102
fast_frex/FRB20121102_0366.fits,FRB,0.610532798,566.4,FRB20121102
fast_frex/FRB20121102_0367.fits,FRB,1.662022015,561.9,FRB20121102
fast_frex/FRB20121102_0368.fits,FRB,4.113971977,565.7,FRB20121102
fast_frex/FRB20121102_0369.fits,FRB,2.411506861,565.2,FRB20121102
fast_frex/FRB20121102_0370.fits,FRB,1.121323253,568.1,FRB20121102
fast_frex/FRB20121102_0371.fits,FRB,0.401165849,568.5,FRB20121102
fast_frex/FRB20121102_0372.fits,FRB,1.063552871,566.3,FRB20121102
fast_frex/FRB20121102_0373.fits,FRB,3.839365114,564.7,FRB20121102
fast_frex/FRB20121102_0374.fits,FRB,4.620734719,569.2,FRB20121102
fast_frex/FRB20121102_0375.fits,FRB,2.907208004,566.2,FRB20121102
fast_frex/FRB20121102_0376.fits,FRB,0.502704852,564.4,FRB20121102
fast_frex/FRB20121102_0377.fits,FRB,0.277603604,566,FRB20121102
fast_frex/FRB20121102_0378.fits,FRB,1.173930592,566,FRB20121102
fast_frex/FRB20121102_0379.fits,FRB,2.147581894,566,FRB20121102
fast_frex/FRB20121102_0380.fits,FRB,1.658088597,566.7,FRB20121102
fast_frex/FRB20121102_0381.fits,FRB,0.568255316,565.1,FRB20121102
fast_frex/FRB20121102_0382.fits,FRB,1.450297027,566.4,FRB20121102
fast_frex/FRB20121102_0383.fits,FRB,4.416850791,566.2,FRB20121102
fast_frex/FRB20121102_0384.fits,FRB,1.993113686,566,FRB20121102
fast_frex/FRB20121102_0385.fits,FRB,2.748908219,566,FRB20121102
fast_frex/FRB20121102_0386.fits,FRB,0.78991726,565.1,FRB20121102
fast_frex/FRB20121102_0387.fits,FRB,4.579131142,565.7,FRB20121102
fast_frex/FRB20121102_0388.fits,FRB,0.998016866,564.1,FRB20121102
fast_frex/FRB20121102_0389.fits,FRB,0.469319522,566.1,FRB20121102
fast_frex/FRB20121102_0390.fits,FRB,1.796083851,567.2,FRB20121102
fast_frex/FRB20121102_0391.fits,FRB,1.546424045,566.1,FRB20121102
fast_frex/FRB20121102_0392.fits,FRB,3.901618347,567.4,FRB20121102
fast_frex/FRB20121102_0393.fits,FRB,2.015365125,567.3,FRB20121102
fast_frex/FRB20121102_0394.fits,FRB,1.576300291,567.3,FRB20121102
fast_frex/FRB20121102_0395.fits,FRB,0.988317537,564.4,FRB20121102
fast_frex/FRB20121102_0396.fits,FRB,0.489952834,567.3,FRB20121102
fast_frex/FRB20121102_0397.fits,FRB,2.895520278,565.9,FRB20121102
fast_frex/FRB20121102_0398.fits,FRB,0.204084464,566.7,FRB20121102
fast_frex/FRB20121102_0399.fits,FRB,3.909668117,565.8,FRB20121102
fast_frex/FRB20121102_0400.fits,FRB,3.716347273,566.7,FRB20121102
fast_frex/FRB20121102_0401.fits,FRB,0.89471892,566.4,FRB20121102
fast_frex/FRB20121102_0402.fits,FRB,2.511252975,566,FRB20121102
fast_frex/FRB20121102_0403.fits,FRB,2.764715441,567,FRB20121102
fast_frex/FRB20121102_0404.fits,FRB,1.323848055,566.1,FRB20121102
fast_frex/FRB20121102_0405.fits,FRB,4.092231626,566.1,FRB20121102
fast_frex/FRB20121102_0406.fits,FRB,3.154311748,565.8,FRB20121102
fast_frex/FRB20121102_0407.fits,FRB,3.743009269,564.9,FRB20121102
fast_frex/FRB20121102_0408.fits,FRB,0.06214825,561.2,FRB20121102
fast_frex/FRB20121102_0409.fits,FRB,1.183475903,567.9,FRB20121102
fast_frex/FRB20121102_0410.fits,FRB,3.600684553,565.5,FRB20121102
fast_frex/FRB20121102_0411.fits,FRB,2.022952843,566.9,FRB20121102
fast_frex/FRB20121102_0412.fits,FRB,4.286142765,564.6,FRB20121102
fast_frex/FRB20121102_0413.fits,FRB,0.917188497,568,FRB20121102
fast_frex/FRB20121102_0414.fits,FRB,1.055146661,564.9,FRB20121102
fast_frex/FRB20121102_0415.fits,FRB,4.53687252,565.4,FRB20121102
fast_frex/FRB20121102_0416.fits,FRB,4.126567463,565.2,FRB20121102
fast_frex/FRB20121102_0417.fits,FRB,1.181681757,568,FRB20121102
fast_frex/FRB20121102_0418.fits,FRB,0.285413861,567,FRB20121102
fast_frex/FRB20121102_0419.fits,FRB,2.742829244,564.8,FRB20121102
fast_frex/FRB20121102_0420.fits,FRB,1.582048601,564.7,FRB20121102
fast_frex/FRB20121102_0421.fits,FRB,3.495561029,567.2,FRB20121102
fast_frex/FRB20121102_0422.fits,FRB,4.197091749,567.4,FRB20121102
fast_frex/FRB20121102_0423.fits,FRB,2.147437935,566.1,FRB20121102
fast_frex/FRB20121102_0424.fits,FRB,2.768079308,565.7,FRB20121102
fast_frex/FRB20121102_0425.fits,FRB,0.391673343,566.6,FRB20121102
fast_frex/FRB20121102_0426.fits,FRB,1.984775998,567.6,FRB20121102
fast_frex/FRB20121102_0427.fits,FRB,2.982555865,567.6,FRB20121102
fast_frex/FRB20121102_0428.fits,FRB,4.347900627,566.2,FRB20121102
fast_frex/FRB20121102_0429.fits,FRB,0.315385032,566,FRB20121102
fast_frex/FRB20121102_0430.fits,FRB,3.112373105,566.2,FRB20121102
fast_frex/FRB20121102_0431.fits,FRB,2.700004214,569,FRB20121102
fast_frex/FRB20121102_0432.fits,FRB,2.568680746,565.3,FRB20121102
fast_frex/FRB20121102_0433.fits,FRB,4.4173053,568,FRB20121102
fast_frex/FRB20121102_0434.fits,FRB,2.474809927,567.5,FRB20121102
fast_frex/FRB20121102_0435.fits,FRB,2.065068763,564.2,FRB20121102
fast_frex/FRB20121102_0436.fits,FRB,2.805950632,565.2,FRB20121102
fast_frex/FRB20121102_0437.fits,FRB,0.233902247,567.1,FRB20121102
fast_frex/FRB20121102_0438.fits,FRB,4.289854271,564.8,FRB20121102
fast_frex/FRB20121102_0439.fits,FRB,3.606744041,570,FRB20121102
fast_frex/FRB20121102_0440.fits,FRB,0.617509475,566.4,FRB20121102
fast_frex/FRB20121102_0441.fits,FRB,1.918705017,564.3,FRB20121102
fast_frex/FRB20121102_0442.fits,FRB,4.139294964,567.5,FRB20121102
fast_frex/FRB20121102_0443.fits,FRB,4.507181095,570,FRB20121102
fast_frex/FRB20121102_0444.fits,FRB,3.003214323,566.2,FRB20121102
fast_frex/FRB20121102_0445.fits,FRB,2.586198505,566.5,FRB20121102
fast_frex/FRB20121102_0446.fits,FRB,2.87085108,568.9,FRB20121102
fast_frex/FRB20121102_0447.fits,FRB,0.642448361,566,FRB20121102
fast_frex/FRB20121102_0448.fits,FRB,3.569552908,564.8,FRB20121102
fast_frex/FRB20121102_0449.fits,FRB,2.131951321,565.8,FRB20121102
fast_frex/FRB20121102_0450.fits,FRB,0.656558247,564.4,FRB20121102
fast_frex/FRB20121102_0451.fits,FRB,1.678085723,565.4,FRB20121102
fast_frex/FRB20121102_0452.fits,FRB,1.642285776,564.7,FRB20121102
fast_frex/FRB20121102_0453.fits,FRB,2.100783843,565.1,FRB20121102
fast_frex/FRB20121102_0454.fits,FRB,3.359095892,567.4,FRB20121102
fast_frex/FRB20121102_0455.fits,FRB,0.873441249,566.3,FRB20121102
fast_frex/FRB20121102_0456.fits,FRB,2.570858365,565.1,FRB20121102
fast_frex/FRB20121102_0457.fits,FRB,3.29165007,564.6,FRB20121102
fast_frex/FRB20121102_0458.fits,FRB,1.659074938,569.8,FRB20121102
fast_frex/FRB20121102_0459.fits,FRB,0.917274621,569.2,FRB20121102
fast_frex/FRB20121102_0460.fits,FRB,2.834000671,568,FRB20121102
fast_frex/FRB20121102_0461.fits,FRB,4.010810447,563.6,FRB20121102
fast_frex/FRB20121102_0462.fits,FRB,2.967743785,566,FRB20121102
fast_frex/FRB20121102_0463.fits,FRB,3.883802611,567.4,FRB20121102
fast_frex/FRB20121102_0464.fits,FRB,1.219190983,564.4,FRB20121102
fast_frex/FRB20121102_0465.fits,FRB,0.535939937,564.4,FRB20121102
fast_frex/FRB20121102_0466.fits,FRB,2.993496764,565.4,FRB20121102
fast_frex/FRB20121102_0467.fits,FRB,2.303186059,564.7,FRB20121102
fast_frex/FRB20121102_0468.fits,FRB,0.812416384,565.6,FRB20121102
fast_frex/FRB20121102_0469.fits,FRB,3.550174995,567.6,FRB20121102
fast_frex/FRB20121102_0470.fits,FRB,0.144397351,566,FRB20121102
fast_frex/FRB20180301_0001.fits,FRB,3.327491507,517.8,FRB20180301
fast_frex/FRB20180301_0002.fits,FRB,2.495244588,517.81,FRB20180301
fast_frex/FRB20180301_0003.fits,FRB,2.234939346,518,FRB20180301
fast_frex/FRB20180301_0004.fits,FRB,1.108576893,517.83,FRB20180301
fast_frex/FRB20180301_0005.fits,FRB,4.017984518,517.9,FRB20180301
fast_frex/FRB20201124_0001.fits,FRB,2.700315393,412.97,FRB20201124
fast_frex/FRB20201124_0002.fits,FRB,3.722441965,412.97,FRB20201124
fast_frex/FRB20201124_0003.fits,FRB,3.589289775,412.97,FRB20201124
fast_frex/FRB20201124_0004.fits,FRB,2.092881175,412.97,FRB20201124
fast_frex/FRB20201124_0005.fits,FRB,0.835693139,412.97,FRB20201124
fast_frex/FRB20201124_0006.fits,FRB,0.488043018,412.97,FRB20201124
fast_frex/FRB20201124_0007.fits,FRB,3.034828766,412.97,FRB20201124
fast_frex/FRB20201124_0008.fits,FRB,4.739588429,412.97,FRB20201124
fast_frex/FRB20201124_0009.fits,FRB,4.724973743,412.97,FRB20201124
fast_frex/FRB20201124_0010.fits,FRB,2.396802907,412.18,FRB20201124
fast_frex/FRB20201124_0011.fits,FRB,0.503937621,412.18,FRB20201124
fast_frex/FRB20201124_0012.fits,FRB,4.480103566,412.18,FRB20201124
fast_frex/FRB20201124_0013.fits,FRB,0.442252052,412.18,FRB20201124
fast_frex/FRB20201124_0014.fits,FRB,2.731828624,412.18,FRB20201124
fast_frex/FRB20201124_0015.fits,FRB,0.061227917,412.18,FRB20201124
fast_frex/FRB20201124_0016.fits,FRB,2.838139655,412.18,FRB20201124
fast_frex/FRB20201124_0017.fits,FRB,3.906414891,412.18,FRB20201124
fast_frex/FRB20201124_0018.fits,FRB,1.994827366,411.51,FRB20201124
fast_frex/FRB20201124_0019.fits,FRB,4.149206774,411.51,FRB20201124
fast_frex/FRB20201124_0020.fits,FRB,1.394326449,411.51,FRB20201124
fast_frex/FRB20201124_0021.fits,FRB,4.824296781,411.51,FRB20201124
fast_frex/FRB20201124_0022.fits,FRB,2.122971788,411.51,FRB20201124
fast_frex/FRB20201124_0023.fits,FRB,0.545763108,411.51,FRB20201124
fast_frex/FRB20201124_0024.fits,FRB,4.053570097,411.51,FRB20201124
fast_frex/FRB20201124_0025.fits,FRB,0.950278365,411.51,FRB20201124
fast_frex/FRB20201124_0026.fits,FRB,3.74175827,411.51,FRB20201124
fast_frex/FRB20201124_0027.fits,FRB,2.884674305,411.51,FRB20201124
fast_frex/FRB20201124_0028.fits,FRB,1.881066291,411.51,FRB20201124
fast_frex/FRB20201124_0029.fits,FRB,0.856930576,411.51,FRB20201124
fast_frex/FRB20201124_0030.fits,FRB,2.355978219,411.51,FRB20201124
fast_frex/FRB20201124_0031.fits,FRB,4.929354927,411.51,FRB20201124
fast_frex/FRB20201124_0032.fits,FRB,1.528251241,411.51,FRB20201124
fast_frex/FRB20201124_0033.fits,FRB,3.944689804,411.51,FRB20201124
fast_frex/FRB20201124_0034.fits,FRB,3.310804185,411.51,FRB20201124
fast_frex/FRB20201124_0035.fits,FRB,0.837296178,411.51,FRB20201124
fast_frex/FRB20201124_0036.fits,FRB,3.368888889,411.51,FRB20201124
fast_frex/FRB20201124_0037.fits,FRB,0.737034576,411.51,FRB20201124
fast_frex/FRB20201124_0038.fits,FRB,4.906664067,411.51,FRB20201124
fast_frex/FRB20201124_0039.fits,FRB,4.450080846,411.51,FRB20201124
fast_frex/FRB20201124_0040.fits,FRB,2.508776751,411.51,FRB20201124
fast_frex/FRB20201124_0041.fits,FRB,0.368524203,411.51,FRB20201124
fast_frex/FRB20201124_0042.fits,FRB,0.301277032,411.51,FRB20201124
fast_frex/FRB20201124_0043.fits,FRB,4.848818248,411.51,FRB20201124
fast_frex/FRB20201124_0044.fits,FRB,4.412390571,411.51,FRB20201124
fast_frex/FRB20201124_0045.fits,FRB,4.488497833,411.51,FRB20201124
fast_frex/FRB20201124_0046.fits,FRB,2.413647389,411.51,FRB20201124
fast_frex/FRB20201124_0047.fits,FRB,2.331013558,411.51,FRB20201124
fast_frex/FRB20201124_0048.fits,FRB,2.887905529,411.51,FRB20201124
fast_frex/FRB20201124_0049.fits,FRB,1.723121689,411.51,FRB20201124
fast_frex/FRB20201124_0050.fits,FRB,2.510560839,411.51,FRB20201124
fast_frex/FRB20201124_0051.fits,FRB,1.911336067,411.51,FRB20201124
fast_frex/FRB20201124_0052.fits,FRB,2.933738614,411.51,FRB20201124
fast_frex/FRB20201124_0053.fits,FRB,2.788257482,411.51,FRB20201124
fast_frex/FRB20201124_0054.fits,FRB,0.531228259,411.51,FRB20201124
fast_frex/FRB20201124_0055.fits,FRB,2.255657525,411.51,FRB20201124
fast_frex/FRB20201124_0056.fits,FRB,1.466347533,411.51,FRB20201124
fast_frex/FRB20201124_0057.fits,FRB,3.501139604,411.51,FRB20201124
fast_frex/FRB20201124_0058.fits,FRB,1.845312864,411.51,FRB20201124
fast_frex/FRB20201124_0059.fits,FRB,2.784773544,411.51,FRB20201124
fast_frex/FRB20201124_0060.fits,FRB,1.479904214,412.55,FRB20201124
fast_frex/FRB20201124_0061.fits,FRB,1.989685697,412.55,FRB20201124
fast_frex/FRB20201124_0062.fits,FRB,2.775360877,412.55,FRB20201124
fast_frex/FRB20201124_0063.fits,FRB,2.67126204,412.55,FRB20201124
fast_frex/FRB20201124_0064.fits,FRB,1.679139328,412.55,FRB20201124
fast_frex/FRB20201124_0065.fits,FRB,3.01750463,412.55,FRB20201124
fast_frex/FRB20201124_0066.fits,FRB,2.120068716,412.55,FRB20201124
fast_frex/FRB20201124_0067.fits,FRB,2.02780785,412.55,FRB20201124
fast_frex/FRB20201124_0068.fits,FRB,4.165333346,412.55,FRB20201124
fast_frex/FRB20201124_0069.fits,FRB,0.627218862,412.55,FRB20201124
fast_frex/FRB20201124_0070.fits,FRB,1.097979862,412.55,FRB20201124
fast_frex/FRB20201124_0071.fits,FRB,1.275642472,412.55,FRB20201124
fast_frex/FRB20201124_0072.fits,FRB,0.606927532,412.55,FRB20201124
fast_frex/FRB20201124_0073.fits,FRB,4.861169192,412.55,FRB20201124
fast_frex/FRB20201124_0074.fits,FRB,0.487413746,412.55,FRB20201124
fast_frex/FRB20201124_0075.fits,FRB,4.18157496,412.55,FRB20201124
fast_frex/FRB20201124_0076.fits,FRB,1.057219296,412.55,FRB20201124
fast_frex/FRB20201124_0077.fits,FRB,1.807910507,412.55,FRB20201124
fast_frex/FRB20201124_0078.fits,FRB,3.652913449,412.55,FRB20201124
fast_frex/FRB20201124_0079.fits,FRB,0.550812366,412.55,FRB20201124
fast_frex/FRB20201124_0080.fits,FRB,1.588573284,412.55,FRB20201124
fast_frex/FRB20201124_0081.fits,FRB,3.466132376,412.55,FRB20201124
fast_frex/FRB20201124_0082.fits,FRB,2.6063069,412.55,FRB20201124
fast_frex/FRB20201124_0083.fits,FRB,0.751328026,412.55,FRB20201124
fast_frex/FRB20201124_0084.fits,FRB,4.464302002,412.55,FRB20201124
fast_frex/FRB20201124_0085.fits,FRB,3.904892947,412.55,FRB20201124
fast_frex/FRB20201124_0086.fits,FRB,0.951537536,412.55,FRB20201124
fast_frex/FRB20201124_0087.fits,FRB,0.421058619,412.55,FRB20201124
fast_frex/FRB20201124_0088.fits,FRB,2.034947975,412.55,FRB20201124
fast_frex/FRB20201124_0089.fits,FRB,1.438018377,412.55,FRB20201124
fast_frex/FRB20201124_0090.fits,FRB,4.537095688,412.55,FRB20201124
fast_frex/FRB20201124_0091.fits,FRB,0.425552786,412.55,FRB20201124
fast_frex/FRB20201124_0092.fits,FRB,0.923936348,412.55,FRB20201124
fast_frex/FRB20201124_0093.fits,FRB,3.036246984,412.55,FRB20201124
fast_frex/FRB20201124_0094.fits,FRB,1.617182186,412.55,FRB20201124
fast_frex/FRB20201124_0095.fits,FRB,2.424395294,412.55,FRB20201124
fast_frex/FRB20201124_0096.fits,FRB,2.227403177,412.55,FRB20201124
fast_frex/FRB20201124_0097.fits,FRB,1.935885195,412.55,FRB20201124
fast_frex/FRB20201124_0098.fits,FRB,2.610296896,412.55,FRB20201124
fast_frex/FRB20201124_0099.fits,FRB,4.810424522,412.55,FRB20201124
fast_frex/FRB20201124_0100.fits,FRB,0.964748464,412.55,FRB20201124
fast_frex/FRB20201124_0101.fits,FRB,3.923180164,412.55,FRB20201124
fast_frex/FRB20201124_0102.fits,FRB,0.291798357,412.55,FRB20201124
fast_frex/FRB20201124_0103.fits,FRB,4.960436281,412.55,FRB20201124
fast_frex/FRB20201124_0104.fits,FRB,2.077224827,412.55,FRB20201124
fast_frex/FRB20201124_0105.fits,FRB,3.894184646,412.55,FRB20201124
fast_frex/FRB20201124_0106.fits,FRB,1.929756557,412.55,FRB20201124
fast_frex/FRB20201124_0107.fits,FRB,1.969674742,412.55,FRB20201124
fast_frex/FRB20201124_0108.fits,FRB,3.369235899,412.55,FRB20201124
fast_frex/FRB20201124_0109.fits,FRB,4.264298687,412.55,FRB20201124
fast_frex/FRB20201124_0110.fits,FRB,2.230934892,412.55,FRB20201124
fast_frex/FRB20201124_0111.fits,FRB,1.581403613,412.55,FRB20201124
fast_frex/FRB20201124_0112.fits,FRB,3.441908886,412.55,FRB20201124
fast_frex/FRB20201124_0113.fits,FRB,4.730629642,412.55,FRB20201124
fast_frex/FRB20201124_0114.fits,FRB,1.923278393,412.55,FRB20201124
fast_frex/FRB20201124_0115.fits,FRB,3.844277328,412.55,FRB20201124
fast_frex/FRB20201124_0116.fits,FRB,0.675083091,412.55,FRB20201124
fast_frex/FRB20201124_0117.fits,FRB,0.322760898,412.55,FRB20201124
fast_frex/FRB20201124_0118.fits,FRB,3.873705352,412.55,FRB20201124
fast_frex/FRB20201124_0119.fits,FRB,4.863713938,412.55,FRB20201124
fast_frex/FRB20201124_0120.fits,FRB,0.811821688,412.55,FRB20201124
fast_frex/FRB20201124_0121.fits,FRB,3.690076293,412.55,FRB20201124
fast_frex/FRB20201124_0122.fits,FRB,2.113645873,412.55,FRB20201124
fast_frex/FRB20201124_0123.fits,FRB,0.520822336,412.55,FRB20201124
fast_frex/FRB20201124_0124.fits,FRB,1.380010997,412.55,FRB20201124
fast_frex/FRB20201124_0125.fits,FRB,1.850361493,412.55,FRB20201124
fast_frex/00001_neg_sample.fits,RFI,,,
fast_frex/00002_neg_sample.fits,RFI,,,
fast_frex/00003_neg_sample.fits,RFI,,,
fast_frex/00004_neg_sample.fits,RFI,,,
fast_frex/00005_neg_sample.fits,RFI,,,
fast_frex/00006_neg_sample.fits,RFI,,,
fast_frex/00007_neg_sample.fits,RFI,,,
fast_frex/00008_neg_sample.fits,RFI,,,
fast_frex/00009_neg_sample.fits,RFI,,,
fast_frex/00010_neg_sample.fits,RFI,,,
fast_frex/00011_neg_sample.fits,RFI,,,
fast_frex/00012_neg_sample.fits,RFI,,,
fast_frex/00013_neg_sample.fits,RFI,,,
fast_frex/00014_neg_sample.fits,RFI,,,
fast_frex/00015_neg_sample.fits,RFI,,,
fast_frex/00016_neg_sample.fits,RFI,,,
fast_frex/00017_neg_sample.fits,RFI,,,
fast_frex/00018_neg_sample.fits,RFI,,,
fast_frex/00019_neg_sample.fits,RFI,,,
fast_frex/00020_neg_sample.fits,RFI,,,
fast_frex/00021_neg_sample.fits,RFI,,,
fast_frex/00022_neg_sample.fits,RFI,,,
fast_frex/00023_neg_sample.fits,RFI,,,
fast_frex/00024_neg_sample.fits,RFI,,,
fast_frex/00025_neg_sample.fits,RFI,,,
fast_frex/00026_neg_sample.fits,RFI,,,
fast_frex/00027_neg_sample.fits,RFI,,,
fast_frex/00028_neg_sample.fits,RFI,,,
fast_frex/00029_neg_sample.fits,RFI,,,
fast_frex/00030_neg_sample.fits,RFI,,,
fast_frex/00031_neg_sample.fits,RFI,,,
fast_frex/00032_neg_sample.fits,RFI,,,
fast_frex/00033_neg_sample.fits,RFI,,,
fast_frex/00034_neg_sample.fits,RFI,,,
fast_frex/00035_neg_sample.fits,RFI,,,
fast_frex/00036_neg_sample.fits,RFI,,,
fast_frex/00037_neg_sample.fits,RFI,,,
fast_frex/00038_neg_sample.fits,RFI,,,
fast_frex/00039_neg_sample.fits,RFI,,,
fast_frex/00040_neg_sample.fits,RFI,,,
fast_frex/00041_neg_sample.fits,RFI,,,
fast_frex/00042_neg_sample.fits,RFI,,,
fast_frex/00043_neg_sample.fits,RFI,,,
fast_frex/00044_neg_sample.fits,RFI,,,
fast_frex/00045_neg_sample.fits,RFI,,,
fast_frex/00046_neg_sample.fits,RFI,,,
fast_frex/00047_neg_sample.fits,RFI,,,
fast_frex/00048_neg_sample.fits,RFI,,,
fast_frex/00049_neg_sample.fits,RFI,,,
fast_frex/00050_neg_sample.fits,RFI,,,
fast_frex/00051_neg_sample.fits,RFI,,,
fast_frex/00052_neg_sample.fits,RFI,,,
fast_frex/00053_neg_sample.fits,RFI,,,
fast_frex/00054_neg_sample.fits,RFI,,,
fast_frex/00055_neg_sample.fits,RFI,,,
fast_frex/00056_neg_sample.fits,RFI,,,
fast_frex/00057_neg_sample.fits,RFI,,,
fast_frex/00058_neg_sample.fits,RFI,,,
fast_frex/00059_neg_sample.fits,RFI,,,
fast_frex/00060_neg_sample.fits,RFI,,,
fast_frex/00061_neg_sample.fits,RFI,,,
fast_frex/00062_neg_sample.fits,RFI,,,
fast_frex/00063_neg_sample.fits,RFI,,,
fast_frex/00064_neg_sample.fits,RFI,,,
fast_frex/00065_neg_sample.fits,RFI,,,
fast_frex/00066_neg_sample.fits,RFI,,,
fast_frex/00067_neg_sample.fits,RFI,,,
fast_frex/00068_neg_sample.fits,RFI,,,
fast_frex/00069_neg_sample.fits,RFI,,,
fast_frex/00070_neg_sample.fits,RFI,,,
fast_frex/00071_neg_sample.fits,RFI,,,
fast_frex/00072_neg_sample.fits,RFI,,,
fast_frex/00073_neg_sample.fits,RFI,,,
fast_frex/00074_neg_sample.fits,RFI,,,
fast_frex/00075_neg_sample.fits,RFI,,,
fast_frex/00076_neg_sample.fits,RFI,,,
fast_frex/00077_neg_sample.fits,RFI,,,
fast_frex/00078_neg_sample.fits,RFI,,,
fast_frex/00079_neg_sample.fits,RFI,,,
fast_frex/00080_neg_sample.fits,RFI,,,
fast_frex/00081_neg_sample.fits,RFI,,,
fast_frex/00082_neg_sample.fits,RFI,,,
fast_frex/00083_neg_sample.fits,RFI,,,
fast_frex/00084_neg_sample.fits,RFI,,,
fast_frex/00085_neg_sample.fits,RFI,,,
fast_frex/00086_neg_sample.fits,RFI,,,
fast_frex/00087_neg_sample.fits,RFI,,,
fast_frex/00088_neg_sample.fits,RFI,,,
fast_frex/00089_neg_sample.fits,RFI,,,
fast_frex/00090_neg_sample.fits,RFI,,,
fast_frex/00091_neg_sample.fits,RFI,,,
fast_frex/00092_neg_sample.fits,RFI,,,
fast_frex/00093_neg_sample.fits,RFI,,,
fast_frex/00094_neg_sample.fits,RFI,,,
fast_frex/00095_neg_sample.fits,RFI,,,
fast_frex/00096_neg_sample.fits,RFI,,,
fast_frex/00097_neg_sample.fits,RFI,,,
fast_frex/00098_neg_sample.fits,RFI,,,
fast_frex/00099_neg_sample.fits,RFI,,,
fast_frex/00100_neg_sample.fits,RFI,,,
fast_frex/00101_neg_sample.fits,RFI,,,
fast_frex/00102_neg_sample.fits,RFI,,,
fast_frex/00103_neg_sample.fits,RFI,,,
fast_frex/00104_neg_sample.fits,RFI,,,
fast_frex/00105_neg_sample.fits,RFI,,,
fast_frex/00106_neg_sample.fits,RFI,,,
fast_frex/00107_neg_sample.fits,RFI,,,
fast_frex/00108_neg_sample.fits,RFI,,,
fast_frex/00109_neg_sample.fits,RFI,,,
fast_frex/00110_neg_sample.fits,RFI,,,
fast_frex/00111_neg_sample.fits,RFI,,,
fast_frex/00112_neg_sample.fits,RFI,,,
fast_frex/00113_neg_sample.fits,RFI,,,
fast_frex/00114_neg_sample.fits,RFI,,,
fast_frex/00115_neg_sample.fits,RFI,,,
fast_frex/00116_neg_sample.fits,RFI,,,
fast_frex/00117_neg_sample.fits,RFI,,,
fast_frex/00118_neg_sample.fits,RFI,,,
fast_frex/00119_neg_sample.fits,RFI,,,
fast_frex/00120_neg_sample.fits,RFI,,,
fast_frex/00121_neg_sample.fits,RFI,,,
fast_frex/00122_neg_sample.fits,RFI,,,
fast_frex/00123_neg_sample.fits,RFI,,,
fast_frex/00124_neg_sample.fits,RFI,,,
fast_frex/00125_neg_sample.fits,RFI,,,
fast_frex/00126_neg_sample.fits,RFI,,,
fast_frex/00127_neg_sample.fits,RFI,,,
fast_frex/00128_neg_sample.fits,RFI,,,
fast_frex/00129_neg_sample.fits,RFI,,,
fast_frex/00130_neg_sample.fits,RFI,,,
fast_frex/00131_neg_sample.fits,RFI,,,
fast_frex/00132_neg_sample.fits,RFI,,,
fast_frex/00133_neg_sample.fits,RFI,,,
fast_frex/00134_neg_sample.fits,RFI,,,
fast_frex/00135_neg_sample.fits,RFI,,,
fast_frex/00136_neg_sample.fits,RFI,,,
fast_frex/00137_neg_sample.fits,RFI,,,
fast_frex/00138_neg_sample.fits,RFI,,,
fast_frex/00139_neg_sample.fits,RFI,,,
fast_frex/00140_neg_sample.fits,RFI,,,
fast_frex/00141_neg_sample.fits,RFI,,,
fast_frex/00142_neg_sample.fits,RFI,,,
fast_frex/00143_neg_sample.fits,RFI,,,
fast_frex/00144_neg_sample.fits,RFI,,,
fast_frex/00145_neg_sample.fits,RFI,,,
fast_frex/00146_neg_sample.fits,RFI,,,
fast_frex/00147_neg_sample.fits,RFI,,,
fast_frex/00148_neg_sample.fits,RFI,,,
fast_frex/00149_neg_sample.fits,RFI,,,
fast_frex/00150_neg_sample.fits,RFI,,,
fast_frex/00151_neg_sample.fits,RFI,,,
fast_frex/00152_neg_sample.fits,RFI,,,
fast_frex/00153_neg_sample.fits,RFI,,,
fast_frex/00154_neg_sample.fits,RFI,,,
fast_frex/00155_neg_sample.fits,RFI,,,
fast_frex/00156_neg_sample.fits,RFI,,,
fast_frex/00157_neg_sample.fits,RFI,,,
fast_frex/00158_neg_sample.fits,RFI,,,
fast_frex/00159_neg_sample.fits,RFI,,,
fast_frex/00160_neg_sample.fits,RFI,,,
fast_frex/00161_neg_sample.fits,RFI,,,
fast_frex/00162_neg_sample.fits,RFI,,,
fast_frex/00163_neg_sample.fits,RFI,,,
fast_frex/00164_neg_sample.fits,RFI,,,
fast_frex/00165_neg_sample.fits,RFI,,,
